OrderID,CustomerID,ProductID,OrderDate,ShippedDate,Quantity,PaymentMethod
S3471,C109,P04,2025-11-02,2025-11-09,1,Apple Pay
S3472,C208,P33,2025-11-23,2025-11-26,4,Gift Card
S3473,C13,P64,2025-01-29,2025-02-03,2,Gift Card
S3474,C16,P04,2025-02-06,,2,Flutterwave
S3475,C136,P49,2025-09-01,2025-09-03,3,Gift Card
S3476,C117,P47,2025-01-04,2025-01-14,3,Bank Transfer
S3477,C123,P48,2025-05-04,,2,Debit Card
S3478,C209,P67,2025-05-04,2025-05-13,3,Apple Pay
S3479,C285,P28,2025-08-31,2025-09-06,3,Bank Transfer
S3480,C239,P15,2025-07-18,2025-07-20,1,Bank Transfer
S3481,C269,P68,2025-01-24,,3,Google Pay
S3482,C11,P61,2025-12-12,2025-12-21,4,Bank Transfer
S3483,C281,P21,2025-06-23,2025-06-29,2,Google Pay
S3484,C13,P62,2025-02-12,2025-02-21,3,Flutterwave
S3485,C226,P53,2025-05-17,2025-05-26,3,Bank Transfer
S3486,C118,P15,2025-07-25,2025-08-02,1,OPay
S3487,C209,P40,2025-04-03,,2,Apple Pay
S3488,C173,P37,2025-03-16,,1,Moniepoint
S3489,C167,P01,2025-06-08,,4,Google Pay
S3490,C257,P35,2025-01-22,2025-01-25,4,Gift Card
S3491,C164,P10,2025-09-17,2025-09-18,5,PalmPay
S3492,C285,P05,2025-11-29,2025-12-05,3,Kuda
S3493,C120,P66,2025-08-07,,2,Flutterwave
S3494,C253,P06,2025-11-17,2025-11-21,1,Kuda
S3495,C126,P10,2025-04-15,2025-04-16,4,Gift Card
S3496,C88,P65,2025-10-28,2025-10-30,3,Google Pay
S3497,C274,P31,2025-01-13,2025-01-16,5,Flutterwave
S3498,C270,P39,2025-01-17,2025-01-23,1,Google Pay
S3499,C59,P65,2025-10-27,2025-11-06,4,Moniepoint
S3500,C263,P57,2025-06-14,2025-06-23,1,Google Pay
S3501,C228,P48,2025-09-07,2025-09-17,5,PalmPay
S3502,C126,P24,2025-10-19,2025-10-29,2,Google Pay
S3503,C88,P02,2025-04-24,,3,Debit Card
S3504,C258,P61,2025-04-02,2025-04-06,3,OPay
S3505,C108,P40,2025-01-09,2025-01-19,2,OPay
S3506,C239,P32,2025-07-15,,3,Flutterwave
S3507,C271,P20,2025-02-09,2025-02-18,1,Kuda
S3508,C53,P44,2025-01-13,,4,Paystack
S3509,C117,P26,2025-11-12,2025-11-20,2,PalmPay
S3510,C73,P23,2025-03-11,2025-03-15,2,Apple Pay
S3511,C211,P49,2025-03-26,2025-03-30,3,Google Pay
S3512,C04,P01,2025-10-15,2025-10-23,1,Debit Card
S3513,C135,P12,2025-04-29,2025-05-01,1,Apple Pay
S3514,C196,P65,2025-01-28,2025-02-03,5,OPay
S3515,C95,P26,2025-03-07,2025-03-14,2,OPay
S3516,C56,P24,2025-01-20,2025-01-25,3,PayPal
S3517,C150,P28,2025-02-27,2025-03-05,3,PalmPay
S3518,C108,P33,2025-03-10,2025-03-13,1,Apple Pay
S3519,C61,P07,2025-09-01,2025-09-11,5,Flutterwave
S3520,C131,P34,2025-11-28,2025-12-05,3,Flutterwave
S3521,C110,P50,2025-12-31,2026-01-06,2,PalmPay
S3522,C116,P30,2025-05-07,2025-05-10,5,Kuda
S3523,C157,P31,2025-05-18,2025-05-24,4,PalmPay
S3524,C14,P69,2025-11-02,2025-11-11,2,Debit Card
S3525,C39,P43,2025-09-17,2025-09-23,1,Flutterwave
S3526,C268,P34,2025-10-11,2025-10-17,2,PayPal
S3527,C08,P57,2025-04-26,2025-05-01,2,Moniepoint
S3528,C182,P18,2025-11-09,2025-11-15,5,Google Pay
S3529,C26,P64,2025-12-01,2025-12-10,3,Gift Card
S3530,C248,P04,2025-05-29,2025-06-06,5,OPay
S3531,C261,P61,2025-02-07,2025-02-10,3,Apple Pay
S3532,C55,P25,2025-10-02,2025-10-04,1,Debit Card
S3533,C271,P70,2025-03-17,2025-03-24,1,Flutterwave
S3534,C95,P04,2025-03-29,,3,OPay
S3535,C216,P52,2025-03-22,2025-03-30,3,Flutterwave
S3536,C270,P51,2025-01-24,2025-02-02,4,Gift Card
S3537,C153,P35,2025-06-01,2025-06-06,2,OPay
S3538,C95,P39,2025-12-05,2025-12-10,2,Kuda
S3539,C203,P18,2025-01-16,2025-01-22,3,PalmPay
S3540,C198,P14,2025-03-06,2025-03-07,5,Google Pay
S3541,C31,P46,2025-08-10,2025-08-15,4,Gift Card
S3542,C229,P29,2025-06-27,,1,Flutterwave
S3543,C185,P59,2025-06-03,2025-06-13,4,Flutterwave
S3544,C228,P20,2025-10-13,,1,Flutterwave
S3545,C186,P20,2025-10-20,2025-10-30,5,PayPal
S3546,C183,P68,2025-08-19,2025-08-23,4,Flutterwave
S3547,C126,P26,2025-08-15,2025-08-25,5,Debit Card
S3548,C159,P40,2025-03-21,2025-03-30,4,Gift Card
S3549,C231,P33,2025-08-22,2025-08-29,5,Flutterwave
S3550,C136,P54,2025-03-25,2025-03-27,2,Kuda
S3551,C260,P40,2025-03-29,2025-04-05,4,Paystack
S3552,C110,P06,2025-12-02,2025-12-10,5,Flutterwave
S3553,C46,P54,2025-03-27,2025-04-06,2,Google Pay
S3554,C251,P23,2025-12-11,,3,PalmPay
S3555,C45,P15,2025-05-23,2025-05-30,4,Paystack
S3556,C204,P15,2025-03-09,2025-03-13,3,Apple Pay
S3557,C117,P01,2025-08-22,2025-08-25,2,PayPal
S3558,C274,P04,2025-08-07,,3,USSD
S3559,C247,P11,2025-01-26,2025-02-05,3,Flutterwave
S3560,C50,P68,2025-03-16,2025-03-21,3,Moniepoint
S3561,C239,P49,2025-10-17,2025-10-22,1,OPay
S3562,C212,P66,2025-06-22,2025-06-24,1,Paystack
S3563,C31,P51,2025-05-29,,2,Google Pay
S3564,C173,P44,2025-10-10,,2,Bank Transfer
S3565,C159,P11,2025-07-05,2025-07-11,5,Kuda
S3566,C09,P02,2025-08-24,2025-08-29,5,Bank Transfer
S3567,C203,P52,2025-01-17,2025-01-25,2,Apple Pay
S3568,C228,P03,2025-04-17,,2,Debit Card
S3569,C54,P22,2025-08-01,2025-08-11,3,Gift Card
S3570,C16,P27,2025-06-21,2025-06-29,4,Paystack
S3571,C269,P25,2025-07-04,2025-07-07,1,Paystack
S3572,C31,P23,2025-03-22,2025-03-27,4,Flutterwave
S3573,C148,P27,2025-10-12,,4,Google Pay
S3574,C229,P03,2025-09-23,,4,Kuda
S3575,C207,P03,2025-10-26,2025-10-30,2,Apple Pay
S3576,C270,P61,2025-07-01,2025-07-02,1,Flutterwave
S3577,C157,P12,2025-08-19,2025-08-22,1,Moniepoint
S3578,C197,P54,2025-12-25,2025-12-26,5,OPay
S3579,C280,P27,2025-01-17,,3,Flutterwave
S3580,C293,P15,2025-04-17,2025-04-19,1,Google Pay
S3581,C246,P52,2025-02-19,2025-02-26,1,Apple Pay
S3582,C280,P36,2025-07-08,,5,Gift Card
S3583,C134,P35,2025-06-17,2025-06-25,2,Bank Transfer
S3584,C248,P17,2025-01-05,2025-01-10,3,Debit Card
S3585,C73,P51,2025-12-01,2025-12-06,5,Debit Card
S3586,C171,P58,2025-05-22,2025-05-25,1,Bank Transfer
S3587,C20,P66,2025-09-20,2025-09-26,4,Paystack
S3588,C212,P62,2025-02-21,2025-02-26,1,Paystack
S3589,C161,P57,2025-08-12,2025-08-15,5,Gift Card
S3590,C236,P02,2025-11-29,2025-12-02,4,PayPal
S3591,C106,P57,2025-05-06,2025-05-16,4,PayPal
S3592,C126,P07,2025-03-10,2025-03-16,4,Paystack
S3593,C96,P70,2025-07-13,2025-07-21,3,OPay
S3594,C18,P26,2025-08-05,2025-08-06,5,Paystack
S3595,C86,P13,2025-06-11,2025-06-13,4,PalmPay
S3596,C212,P69,2025-03-08,,2,PayPal
S3597,C26,P45,2025-06-09,2025-06-12,2,Apple Pay
S3598,C257,P33,2025-08-26,2025-09-03,4,OPay
S3599,C183,P12,2025-07-24,2025-07-26,4,PalmPay
S3600,C182,P42,2025-09-19,2025-09-24,5,Apple Pay
S3601,C05,P52,2025-05-23,2025-06-01,2,Flutterwave
S3602,C280,P56,2025-10-14,2025-10-19,3,PalmPay
S3603,C213,P38,2025-07-20,,4,PalmPay
S3604,C186,P48,2025-08-27,2025-09-05,5,PalmPay
S3605,C271,P10,2025-05-10,,3,OPay
S3606,C70,P03,2025-11-25,2025-12-05,4,Bank Transfer
S3607,C174,P09,2025-01-15,,4,Apple Pay
S3608,C98,P26,2025-08-15,2025-08-18,1,Kuda
S3609,C194,P62,2025-05-21,2025-05-22,2,Kuda
S3610,C91,P11,2025-09-26,2025-09-28,3,Moniepoint
S3611,C71,P69,2025-01-06,2025-01-10,1,Flutterwave
S3612,C55,P40,2025-06-27,2025-07-07,3,Apple Pay
S3613,C221,P12,2025-12-19,2025-12-27,1,Gift Card
S3614,C247,P06,2025-07-17,2025-07-25,1,USSD
S3615,C90,P58,2025-04-11,2025-04-19,4,Gift Card
S3616,C157,P23,2025-01-29,2025-02-05,2,OPay
S3617,C02,P25,2025-05-31,2025-06-10,5,Gift Card
S3618,C116,P12,2025-12-07,2025-12-10,2,Flutterwave
S3619,C61,P04,2025-05-18,,2,OPay
S3620,C99,P24,2025-10-31,,3,Flutterwave
S3621,C41,P54,2025-04-14,,4,Flutterwave
S3622,C29,P24,2025-12-15,2025-12-23,2,Gift Card
S3623,C73,P65,2025-08-28,2025-09-07,5,Debit Card
S3624,C291,P29,2025-11-09,2025-11-17,1,Debit Card
S3625,C229,P06,2025-05-30,2025-06-08,4,Apple Pay
S3626,C203,P36,2025-01-06,2025-01-14,4,PayPal
S3627,C150,P36,2025-12-23,2025-12-26,1,Debit Card
S3628,C269,P65,2025-05-26,2025-05-27,4,Paystack
S3629,C204,P19,2025-06-17,2025-06-22,1,Kuda
S3630,C158,P68,2025-05-14,,4,Flutterwave
S3631,C05,P15,2025-08-24,2025-08-28,4,Debit Card
S3632,C208,P36,2025-05-12,2025-05-22,3,Kuda
S3633,C204,P12,2025-12-07,2025-12-14,4,PalmPay
S3634,C02,P46,2025-08-02,2025-08-05,5,Google Pay
S3635,C231,P24,2025-12-04,,4,Moniepoint
S3636,C61,P07,2025-10-28,2025-11-01,3,Kuda
S3637,C261,P66,2025-04-11,2025-04-17,3,Gift Card
S3638,C189,P06,2025-10-22,2025-10-28,3,Flutterwave
S3639,C257,P13,2025-10-28,2025-11-01,5,Bank Transfer
S3640,C92,P21,2025-10-12,2025-10-21,4,Google Pay
S3641,C125,P31,2025-12-29,2026-01-04,5,OPay
S3642,C51,P33,2025-09-11,2025-09-21,4,PalmPay
S3643,C120,P64,2025-11-20,2025-11-30,5,PalmPay
S3644,C214,P07,2025-05-16,2025-05-22,2,OPay
S3645,C117,P67,2025-08-01,2025-08-09,1,PayPal
S3646,C292,P28,2025-08-13,2025-08-22,4,PalmPay
S3647,C74,P06,2025-05-29,2025-06-02,4,Google Pay
S3648,C228,P23,2025-02-28,,3,USSD
S3649,C249,P39,2025-01-16,,3,PayPal
S3650,C234,P61,2025-09-04,2025-09-05,4,Bank Transfer
S3651,C268,P35,2025-07-17,,4,Flutterwave
S3652,C228,P13,2025-03-05,2025-03-12,5,Kuda
S3653,C98,P06,2025-04-12,,1,Bank Transfer
S3654,C204,P05,2025-11-07,2025-11-10,4,Apple Pay
S3655,C268,P18,2025-10-02,,4,Paystack
S3656,C230,P14,2025-05-10,2025-05-12,2,Flutterwave
S3657,C153,P10,2025-03-28,2025-04-06,2,Google Pay
S3658,C252,P02,2025-01-15,2025-01-25,3,PalmPay
S3659,C157,P28,2025-01-12,2025-01-20,2,Moniepoint
S3660,C227,P38,2025-05-10,2025-05-16,4,Gift Card
S3661,C133,P01,2025-05-30,2025-06-03,4,Google Pay
S3662,C54,P14,2025-01-27,2025-02-05,1,Google Pay
S3663,C114,P60,2025-11-26,,3,PalmPay
S3664,C114,P60,2025-06-23,2025-06-26,4,Bank Transfer
S3665,C196,P61,2025-07-11,2025-07-17,5,Bank Transfer
S3666,C145,P63,2025-07-05,2025-07-14,4,PayPal
S3667,C198,P59,2025-08-14,2025-08-22,1,Flutterwave
S3668,C95,P11,2025-10-25,,5,Bank Transfer
S3669,C26,P51,2025-01-16,2025-01-17,3,Moniepoint
S3670,C165,P49,2025-08-05,2025-08-15,3,Google Pay
S3671,C133,P43,2025-12-24,2026-01-02,4,Apple Pay
S3672,C56,P23,2025-01-14,2025-01-16,5,Debit Card
S3673,C222,P01,2025-02-27,2025-03-04,2,Bank Transfer
S3674,C271,P43,2025-04-02,2025-04-08,3,Bank Transfer
S3675,C91,P58,2025-01-30,,5,Google Pay
S3676,C205,P17,2025-01-13,2025-01-18,3,Paystack
S3677,C182,P60,2025-10-27,2025-11-02,4,Google Pay
S3678,C242,P36,2025-10-17,2025-10-22,1,OPay
S3679,C197,P42,2025-06-10,2025-06-15,1,Kuda
S3680,C201,P34,2025-06-06,2025-06-13,1,USSD
S3681,C274,P28,2025-12-24,,3,PalmPay
S3682,C256,P35,2025-12-28,2026-01-04,3,Paystack
S3683,C258,P16,2025-08-19,,4,Flutterwave
S3684,C150,P14,2025-10-16,2025-10-21,1,PalmPay
S3685,C263,P53,2025-12-14,2025-12-17,1,OPay
S3686,C274,P14,2025-05-22,2025-05-26,4,Flutterwave
S3687,C221,P60,2025-02-09,2025-02-11,5,Gift Card
S3688,C269,P32,2025-04-12,,3,Bank Transfer
S3689,C252,P19,2025-07-06,2025-07-09,4,Debit Card
S3690,C269,P26,2025-05-15,2025-05-17,1,PayPal
S3691,C94,P44,2025-01-13,2025-01-15,1,Google Pay
S3692,C213,P59,2025-04-26,2025-05-05,5,Gift Card
S3693,C194,P54,2025-02-16,2025-02-26,5,Moniepoint
S3694,C110,P49,2025-02-26,2025-03-05,4,Kuda
S3695,C33,P33,2025-11-12,2025-11-22,5,OPay
S3696,C110,P46,2025-03-01,2025-03-03,3,Kuda
S3697,C185,P64,2025-10-03,2025-10-11,1,Gift Card
S3698,C41,P67,2025-08-02,,3,PayPal
S3699,C119,P60,2025-08-28,2025-09-01,3,USSD
S3700,C81,P03,2025-11-22,2025-11-24,1,Debit Card
S3701,C244,P16,2025-07-24,2025-08-03,1,Debit Card
S3702,C157,P39,2025-01-20,2025-01-24,1,Moniepoint
S3703,C43,P43,2025-12-30,2025-12-31,1,Flutterwave
S3704,C114,P16,2025-01-27,2025-01-31,5,USSD
S3705,C285,P09,2025-07-01,2025-07-05,1,PayPal
S3706,C05,P51,2025-05-17,2025-05-25,1,Gift Card
S3707,C258,P66,2025-07-22,2025-07-28,2,Paystack
S3708,C236,P04,2025-01-09,2025-01-10,1,PayPal
S3709,C144,P07,2025-01-19,2025-01-28,2,Bank Transfer
S3710,C103,P07,2025-10-17,2025-10-26,2,USSD
S3711,C115,P26,2025-09-26,,5,Flutterwave
S3712,C54,P20,2025-10-05,2025-10-11,5,OPay
S3713,C228,P46,2025-07-31,2025-08-03,2,Moniepoint
S3714,C157,P65,2025-11-23,2025-11-26,2,Debit Card
S3715,C205,P69,2025-04-29,2025-05-06,3,Gift Card
S3716,C111,P52,2025-09-28,2025-10-06,3,Google Pay
S3717,C56,P69,2025-03-11,2025-03-13,1,Flutterwave
S3718,C182,P17,2025-01-13,2025-01-21,4,Paystack
S3719,C73,P18,2025-04-17,,2,Google Pay
S3720,C26,P35,2025-10-21,2025-10-24,2,PalmPay
S3721,C05,P38,2025-11-11,2025-11-14,5,USSD
S3722,C195,P50,2025-04-03,2025-04-08,4,OPay
S3723,C128,P48,2025-05-20,,2,Kuda
S3724,C230,P03,2025-10-06,2025-10-10,4,Debit Card
S3725,C133,P26,2025-04-19,2025-04-24,5,OPay
S3726,C64,P09,2025-05-17,,3,PalmPay
S3727,C246,P68,2025-03-26,,2,PalmPay
S3728,C208,P69,2025-06-27,2025-07-02,1,Apple Pay
S3729,C128,P26,2025-02-17,2025-02-24,3,Moniepoint
S3730,C156,P50,2025-10-19,2025-10-23,4,Google Pay
S3731,C28,P18,2025-04-08,2025-04-09,5,Kuda
S3732,C20,P67,2025-10-29,2025-10-30,3,Bank Transfer
S3733,C197,P64,2025-09-06,2025-09-08,1,Moniepoint
S3734,C285,P47,2025-09-10,,2,Moniepoint
S3735,C128,P13,2025-05-09,2025-05-13,5,Flutterwave
S3736,C133,P36,2025-07-20,,4,Paystack
S3737,C295,P41,2025-01-31,2025-02-05,4,Bank Transfer
S3738,C258,P33,2025-05-25,2025-05-28,5,Debit Card
S3739,C159,P05,2025-06-04,2025-06-08,3,Flutterwave
S3740,C73,P01,2025-10-23,2025-10-28,5,Paystack
S3741,C272,P12,2025-10-30,2025-11-07,1,USSD
S3742,C285,P70,2025-03-29,2025-04-07,3,Apple Pay
S3743,C84,P23,2025-11-12,2025-11-18,2,Bank Transfer
S3744,C230,P29,2025-07-03,2025-07-06,2,OPay
S3745,C216,P65,2025-05-12,2025-05-22,4,Gift Card
S3746,C14,P14,2025-08-26,2025-08-30,1,Google Pay
S3747,C258,P24,2025-09-21,2025-09-23,3,Bank Transfer
S3748,C234,P07,2025-12-25,2025-12-31,1,Kuda
S3749,C203,P16,2025-02-01,2025-02-08,4,Flutterwave
S3750,C116,P57,2025-04-15,2025-04-25,5,Bank Transfer
S3751,C220,P35,2025-02-25,2025-03-04,4,Kuda
S3752,C195,P04,2025-03-04,2025-03-06,3,Google Pay
S3753,C39,P15,2025-03-07,2025-03-15,3,USSD
S3754,C203,P43,2025-11-24,2025-11-28,2,Flutterwave
S3755,C280,P32,2025-07-02,2025-07-04,2,USSD
S3756,C65,P49,2025-12-01,2025-12-03,5,USSD
S3757,C05,P02,2025-08-13,2025-08-23,2,Bank Transfer
S3758,C182,P01,2025-06-04,,5,Gift Card
S3759,C34,P32,2025-08-09,2025-08-10,5,PalmPay
S3760,C162,P30,2025-01-29,2025-02-08,4,PalmPay
S3761,C80,P11,2025-03-14,2025-03-24,4,Debit Card
S3762,C228,P15,2025-12-23,,3,PayPal
S3763,C208,P30,2025-10-09,2025-10-18,1,OPay
S3764,C207,P56,2025-11-26,2025-12-02,1,PayPal
S3765,C11,P49,2025-07-28,2025-08-04,5,Gift Card
S3766,C297,P29,2025-03-05,2025-03-15,5,Gift Card
S3767,C95,P49,2025-04-13,2025-04-17,3,Paystack
S3768,C131,P24,2025-06-23,2025-06-30,2,Kuda
S3769,C272,P64,2025-01-08,2025-01-18,5,Gift Card
S3770,C157,P09,2025-10-24,2025-10-27,4,Paystack
S3771,C137,P62,2025-09-06,2025-09-13,5,PalmPay
S3772,C285,P69,2025-06-20,2025-06-27,5,PalmPay
S3773,C295,P59,2025-02-09,2025-02-16,2,Moniepoint
S3774,C300,P36,2025-06-09,2025-06-18,4,Google Pay
S3775,C231,P19,2025-12-31,2026-01-02,4,Gift Card
S3776,C24,P63,2025-06-01,2025-06-09,5,Paystack
S3777,C280,P05,2025-05-25,2025-06-01,3,Paystack
S3778,C05,P05,2025-02-26,2025-03-05,4,PalmPay
S3779,C28,P16,2025-01-23,2025-01-29,4,PalmPay
S3780,C171,P52,2025-06-03,,5,OPay
S3781,C209,P35,2025-10-02,2025-10-05,5,Paystack
S3782,C244,P35,2025-02-27,2025-03-06,5,Kuda
S3783,C194,P15,2025-06-30,2025-07-07,3,OPay
S3784,C96,P27,2025-03-25,2025-03-26,1,PayPal
S3785,C98,P13,2025-09-01,2025-09-08,3,Debit Card
S3786,C216,P63,2025-03-05,,3,Debit Card
S3787,C269,P06,2025-12-03,,3,Flutterwave
S3788,C186,P33,2025-09-11,,2,Moniepoint
S3789,C186,P05,2025-09-18,,3,OPay
S3790,C116,P17,2025-12-10,,4,Bank Transfer
S3791,C226,P63,2025-05-18,2025-05-22,5,Flutterwave
S3792,C226,P13,2025-05-29,2025-05-30,4,Gift Card
S3793,C207,P58,2025-03-27,2025-04-04,1,OPay
S3794,C131,P61,2025-06-05,2025-06-15,4,OPay
S3795,C33,P60,2025-03-25,2025-04-01,4,Bank Transfer
S3796,C22,P33,2025-11-06,2025-11-07,4,Flutterwave
S3797,C131,P21,2025-09-12,2025-09-22,4,Bank Transfer
S3798,C182,P29,2025-12-10,2025-12-19,3,Apple Pay
S3799,C91,P04,2025-04-18,2025-04-22,2,Paystack
S3800,C280,P18,2025-04-16,2025-04-22,1,Google Pay
S3801,C158,P27,2025-08-27,2025-09-05,5,Bank Transfer
S3802,C228,P21,2025-01-26,2025-01-28,1,USSD
S3803,C70,P36,2025-07-28,2025-08-03,3,Apple Pay
S3804,C239,P66,2025-06-02,,3,Moniepoint
S3805,C262,P50,2025-01-20,2025-01-25,3,Gift Card
S3806,C219,P59,2025-11-04,2025-11-13,1,PayPal
S3807,C272,P17,2025-08-23,,3,Flutterwave
S3808,C135,P49,2025-02-06,2025-02-14,4,Google Pay
S3809,C236,P38,2025-10-31,2025-11-09,5,Google Pay
S3810,C117,P19,2025-07-04,2025-07-07,2,Debit Card
S3811,C244,P11,2025-11-27,2025-12-06,4,Apple Pay
S3812,C268,P65,2025-06-04,,4,Apple Pay
S3813,C213,P68,2025-06-18,2025-06-27,5,OPay
S3814,C156,P21,2025-08-03,2025-08-11,3,OPay
S3815,C22,P29,2025-08-06,2025-08-13,3,Apple Pay
S3816,C209,P65,2025-01-05,,3,Debit Card
S3817,C271,P46,2025-08-02,2025-08-04,2,Moniepoint
S3818,C194,P45,2025-12-19,2025-12-25,5,Flutterwave
S3819,C05,P04,2025-11-20,,5,Moniepoint
S3820,C259,P20,2025-03-20,2025-03-29,3,Paystack
S3821,C05,P04,2025-10-02,2025-10-06,5,Gift Card
S3822,C296,P11,2025-03-11,2025-03-15,4,Moniepoint
S3823,C95,P47,2025-10-26,2025-10-31,4,Paystack
S3824,C239,P09,2025-02-03,2025-02-12,4,Gift Card
S3825,C62,P58,2025-07-01,2025-07-03,3,Google Pay
S3826,C228,P37,2025-07-06,2025-07-12,1,OPay
S3827,C133,P32,2025-08-20,2025-08-28,3,Moniepoint
S3828,C14,P13,2025-03-16,2025-03-19,5,Apple Pay
S3829,C88,P48,2025-09-13,2025-09-17,2,USSD
S3830,C207,P45,2025-12-29,2025-12-30,1,Debit Card
S3831,C159,P25,2025-09-07,2025-09-10,2,Kuda
S3832,C158,P25,2025-01-03,2025-01-12,1,Moniepoint
S3833,C05,P48,2025-02-25,,5,Flutterwave
S3834,C285,P68,2025-09-29,2025-09-30,1,Gift Card
S3835,C257,P63,2025-03-25,2025-03-27,1,Moniepoint
S3836,C241,P42,2025-05-15,2025-05-16,2,Bank Transfer
S3837,C183,P01,2025-06-11,2025-06-14,4,Debit Card
S3838,C57,P05,2025-12-08,2025-12-12,5,Bank Transfer
S3839,C272,P15,2025-11-01,2025-11-08,4,Apple Pay
S3840,C186,P27,2025-08-22,2025-08-30,1,Debit Card
S3841,C20,P08,2025-08-30,2025-09-05,3,Apple Pay
S3842,C108,P56,2025-05-01,2025-05-10,2,Flutterwave
S3843,C56,P04,2025-01-10,2025-01-15,2,Moniepoint
S3844,C106,P66,2025-10-01,,1,OPay
S3845,C268,P43,2025-06-01,,3,Gift Card
S3846,C197,P58,2025-11-17,2025-11-20,1,Kuda
S3847,C98,P57,2025-08-21,2025-08-28,3,Kuda
S3848,C229,P10,2025-01-02,2025-01-08,3,PalmPay
S3849,C41,P53,2025-12-29,2026-01-03,2,Bank Transfer
S3850,C277,P45,2025-05-07,2025-05-14,3,Apple Pay
S3851,C165,P68,2025-06-17,,1,USSD
S3852,C228,P51,2025-04-22,2025-04-30,1,Flutterwave
S3853,C186,P09,2025-09-27,2025-10-06,4,OPay
S3854,C151,P38,2025-04-07,2025-04-08,2,Debit Card
S3855,C268,P02,2025-06-02,2025-06-05,5,PayPal
S3856,C204,P10,2025-03-06,2025-03-09,4,USSD
S3857,C159,P69,2025-08-26,2025-08-27,2,Kuda
S3858,C123,P08,2025-12-06,2025-12-14,4,Apple Pay
S3859,C95,P36,2025-11-04,,1,Moniepoint
S3860,C29,P59,2025-07-24,2025-07-28,2,Bank Transfer
S3861,C94,P36,2025-10-01,2025-10-07,4,Flutterwave
S3862,C95,P32,2025-03-23,2025-03-28,2,PalmPay
S3863,C270,P70,2025-12-10,2025-12-14,2,Gift Card
S3864,C209,P24,2025-09-03,2025-09-05,3,Gift Card
S3865,C24,P33,2025-01-18,2025-01-21,3,OPay
S3866,C28,P11,2025-09-17,2025-09-27,4,Bank Transfer
S3867,C280,P68,2025-08-15,2025-08-23,1,Apple Pay
S3868,C26,P46,2025-01-13,,3,Kuda
S3869,C213,P43,2025-09-18,2025-09-23,5,Moniepoint
S3870,C247,P03,2025-05-02,2025-05-10,5,Apple Pay
S3871,C126,P28,2025-03-27,2025-04-03,5,USSD
S3872,C225,P35,2025-05-28,2025-05-30,3,USSD
S3873,C114,P56,2025-03-24,2025-04-01,3,USSD
S3874,C157,P16,2025-09-21,2025-09-25,3,Moniepoint
S3875,C239,P60,2025-10-05,2025-10-14,5,PalmPay
S3876,C219,P68,2025-04-18,2025-04-20,1,Apple Pay
S3877,C26,P51,2025-02-13,2025-02-22,1,Moniepoint
S3878,C199,P12,2025-12-20,2025-12-24,4,Kuda
S3879,C280,P63,2025-02-04,2025-02-12,5,Kuda
S3880,C218,P11,2025-06-07,,2,Kuda
S3881,C185,P25,2025-08-03,2025-08-13,2,Gift Card
S3882,C248,P27,2025-03-18,2025-03-22,2,Bank Transfer
S3883,C173,P42,2025-02-18,2025-02-23,2,Gift Card
S3884,C280,P11,2025-09-09,,2,Apple Pay
S3885,C280,P35,2025-09-22,,5,Debit Card
S3886,C212,P53,2025-12-15,2025-12-22,3,Debit Card
S3887,C288,P32,2025-10-17,2025-10-26,4,Paystack
S3888,C248,P64,2025-12-14,2025-12-23,5,Moniepoint
S3889,C128,P61,2025-05-09,2025-05-10,1,Flutterwave
S3890,C161,P38,2025-01-20,2025-01-24,3,PayPal
S3891,C136,P41,2025-07-26,2025-07-29,3,Google Pay
S3892,C271,P16,2025-03-17,2025-03-20,2,Google Pay
S3893,C13,P14,2025-04-16,2025-04-17,2,OPay
S3894,C20,P02,2025-06-18,2025-06-22,3,Flutterwave
S3895,C86,P11,2025-02-04,2025-02-10,3,Debit Card
S3896,C204,P36,2025-01-15,2025-01-23,2,Gift Card
S3897,C153,P20,2025-10-22,,2,Moniepoint
S3898,C21,P46,2025-08-17,2025-08-21,1,Debit Card
S3899,C61,P38,2025-11-30,2025-12-03,3,USSD
S3900,C157,P52,2025-04-21,2025-05-01,2,Kuda
S3901,C11,P20,2025-06-14,2025-06-22,1,Kuda
S3902,C157,P13,2025-11-17,2025-11-21,1,Flutterwave
S3903,C106,P48,2025-05-05,2025-05-12,5,Debit Card
S3904,C272,P24,2025-04-05,2025-04-06,4,Gift Card
S3905,C55,P63,2025-02-13,2025-02-17,1,OPay
S3906,C84,P18,2025-10-31,2025-11-02,1,Google Pay
S3907,C174,P66,2025-01-11,2025-01-20,1,Moniepoint
S3908,C86,P56,2025-02-01,2025-02-07,4,Gift Card
S3909,C66,P07,2025-06-20,2025-06-30,5,Moniepoint
S3910,C141,P69,2025-10-03,2025-10-05,4,Apple Pay
S3911,C18,P54,2025-10-15,2025-10-17,2,OPay
S3912,C45,P32,2025-08-14,2025-08-22,3,Moniepoint
S3913,C271,P25,2025-10-12,2025-10-22,4,Gift Card
S3914,C13,P34,2025-08-17,2025-08-20,5,Paystack
S3915,C83,P46,2025-09-14,2025-09-20,2,PalmPay
S3916,C31,P08,2025-09-12,2025-09-22,2,PayPal
S3917,C225,P49,2025-04-03,2025-04-11,5,Kuda
S3918,C288,P57,2025-04-25,2025-05-03,1,USSD
S3919,C131,P24,2025-02-24,2025-02-26,4,Bank Transfer
S3920,C159,P23,2025-07-27,2025-07-30,4,Paystack
